,player_id,team_rank,dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kill_points,kill_points_delta,kill_streaks,kills,last_kill_points,last_win_points,longest_kill,most_damage,revives,team_kills,time_survived,win_points,win_points_delta,rank_points
167,7_BabyYa,4,0,0,6,106.068756,0,6,1000,0,1,1,0,0,7.26888561,0,0,0,1927.441,1500,0,
168,12_Vir,12,4,1,2,406.534973,1,3,1000,0,2,3,0,0,146.69986,0,0,0,1400.789,1500,0,
169,12_7dong,12,0,0,6,0.0,0,8,1000,0,0,0,0,0,0.0,0,0,0,1424.813,1500,0,
170,12_SeongGyeong,12,1,0,3,120.547134,0,1,1000,0,1,1,0,0,40.4379921,0,0,0,1295.19,1500,0,
171,12_OBY,12,0,0,4,271.775635,0,8,1000,0,2,3,0,0,121.883209,0,1,0,1472.317,1500,0,
172,4_LIKEY_TV1,9,0,0,2,7.75802851,0,0,1000,0,0,0,0,0,0.0,0,0,0,1310.653,1500,0,
173,4_Stitch1,9,0,0,3,73.0202,0,5,1000,0,0,0,0,0,0.0,0,0,0,1478.546,1500,0,
174,4_KR_Zzangoo1,9,0,0,2,49.7473068,0,1,1000,0,0,0,0,0,0.0,0,0,0,1653.476,1500,0,
175,4_Bulryang-Gom,9,0,0,5,37.0723839,0,2,1000,0,0,0,0,0,0.0,0,0,0,1478.541,1500,0,
176,14_WOOJIN,7,3,2,7,494.5961,0,2,1000,0,1,2,0,0,28.484148,0,0,0,1813.966,1500,0,
177,14_GenShu,7,0,0,4,23.6404934,0,1,1000,0,1,1,0,0,212.7314,0,0,0,1533.965,1500,0,
178,14_FireChicKen,7,0,1,3,182.594833,0,0,1000,0,0,0,0,0,0.0,0,0,0,1255.458,1500,0,
179,14_PING9,7,0,0,1,0.0,0,5,1000,0,0,0,0,0,0.0,0,0,0,1288.083,1500,0,
180,9_lakyul,2,1,1,3,412.116882,0,4,1000,0,1,2,0,0,218.6153,0,0,0,1855.969,1500,0,
181,9_ssangji,2,3,3,5,931.507751,2,4,1000,0,1,7,0,0,195.508392,0,3,0,2089.826,1500,0,
182,9_stella,2,3,0,1,525.0044,0,7,1000,0,1,1,0,0,11.3982315,0,0,0,1926.445,1500,0,
183,9_mikachu,2,0,1,2,260.2207,0,1,1000,0,0,0,0,0,0.0,0,0,0,2079.975,1500,0,
184,3_JuChan,8,0,1,2,196.599442,0,0,1000,0,0,0,0,0,0.0,0,0,0,1700.26,1500,0,
185,3_LIMKI,8,1,1,8,181.1509,0,1,1000,0,1,2,0,0,400.8143,0,0,0,1726.449,1500,0,
186,3_Bokhee,8,0,1,3,138.9949,0,2,1000,0,0,0,0,0,0.0,0,1,0,1742.008,1500,0,
187,3_Mingyu,8,0,0,2,79.4906,0,1,1000,0,0,0,0,0,0.0,0,0,0,1742.001,1500,0,
188,13_GgongLee,11,1,1,4,141.77533,0,0,1000,0,0,0,0,0,0.0,0,2,0,1533.479,1500,0,
189,13_Lui,11,0,0,5,87.45447,0,1,1000,0,0,0,0,0,0.0,0,0,0,1542.124,1500,0,
190,13_hyunkyung,11,1,0,3,60.6892624,0,1,1000,0,1,1,0,0,190.2992,0,1,0,1545.071,1500,0,
191,13_BamNat,11,0,0,0,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,612.339,1500,0,
192,6_RamDan,3,1,0,4,113.918221,0,10,1000,0,0,0,0,0,0.0,0,0,0,1966.133,1500,0,
193,6_Sumunmillbe,3,0,0,0,0.0,0,0,1000,0,0,0,0,0,0.0,0,0,0,829.082,1500,0,
194,6_Hanna,3,1,0,1,48.0001144,0,7,1000,0,0,0,0,0,0.0,0,0,0,828.803,1500,0,
195,6_Jerry1,3,0,0,0,22.05,0,0,1000,0,0,0,0,0,0.0,0,2,0,865.17,1500,0,
196,1_GodMin,6,0,0,2,167.227844,0,4,1000,0,0,0,0,0,0.0,0,0,0,1692.591,1500,0,
197,1_KimJun,6,1,0,3,90.1292,0,0,1000,0,0,0,0,0,0.0,0,0,0,1747.732,1500,0,
198,1_boae,6,0,1,3,90.72995,0,4,1000,0,1,1,0,0,22.56176,0,1,0,1827.442,1500,0,
