,player_id,team_rank,dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kill_points,kill_points_delta,kill_streaks,kills,last_kill_points,last_win_points,longest_kill,most_damage,revives,team_kills,time_survived,win_points,win_points_delta,rank_points
3308,DABBYJUNG-,36,0,0,5,0.0,0,4,0,0,0,0,0,0,0.0,0,0,0,815.158,0,0,0.0
3309,Mathia,26,0,0,3,56.4908638,0,2,0,0,0,0,0,0,0.0,0,0,0,1064.854,0,0,0.0
3310,Astrick_hEleN,6,0,0,4,340.064972,0,0,0,0,1,2,0,0,7.12141,0,0,0,1273.497,0,0,0.0
3311,konii,15,0,0,4,91.0,0,17,0,0,1,1,0,0,14.8954353,0,0,0,1148.076,0,0,0.0
3312,MajestyCharlie,10,0,0,0,288.957642,0,1,0,0,1,3,0,0,113.324257,0,0,0,1191.089,0,0,0.0
3313,LittleBigWhale_,46,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,188.319,0,0,0.0
3314,LadyAse7o,25,0,0,2,133.339691,0,0,0,0,0,0,0,0,0.0,0,0,0,1078.98,0,0,0.0
3315,anniken,43,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,391.195,0,0,0.0
3316,KA_Sisi,33,0,0,5,100.0,0,6,0,0,1,1,0,0,2.15271854,0,0,0,983.958,0,0,0.0
3317,masqqq,21,0,0,0,0.0,0,22,0,0,0,0,0,0,0.0,0,0,0,1113.087,0,0,0.0
3318,MAMETAS0,47,0,0,0,58.8,0,0,0,0,0,0,0,0,0.0,0,0,0,177.435,0,0,0.0
3319,Chorina,19,0,0,3,149.5,1,4,0,0,1,1,0,0,117.413841,0,0,0,1129.771,0,0,0.0
3320,TyLoo_leilei,30,0,0,4,93.24,0,13,0,0,0,0,0,0,0.0,0,0,0,1004.286,0,0,0.0
3321,yyAmroll,22,0,0,2,58.4487953,1,1,0,0,1,1,0,0,86.11481,0,0,0,1111.354,0,0,0.0
3322,Kaopadnaem,28,0,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1060.622,0,0,0.0
3323,Mei2,2,0,0,1,334.949951,1,5,0,0,1,3,0,0,54.9040031,0,0,0,1455.838,0,0,0.0
3324,Twitch-MissGucci,7,0,0,0,211.093475,1,0,0,0,1,2,0,0,123.181931,0,0,0,1242.863,0,0,0.0
3325,sansen,5,0,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1340.911,0,0,0.0
3326,xSunny8,38,0,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,724.755,0,0,0.0
